aligned_name,source,taxonIDClean,taxonomicStatusClean,alternativeTaxonomicStatusClean,acceptedNameUsageID,canonicalName,scientificNameAuthorship,taxonRank,taxonomicStatus,family,subclass,taxonDistribution,ccAttributionIRI
Eremophila,APC,https://id.biodiversity.org.au/taxon/apni/51461526,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51461526,Eremophila,R.Br.,Genus,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51461526
Eremophila freelingii,APC,https://id.biodiversity.org.au/node/apni/7946755,accepted,misapplied,https://id.biodiversity.org.au/node/apni/7946755,Eremophila freelingii,F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"NT, SA, Qld, NSW",https://id.biodiversity.org.au/node/apni/7946755
Eremophila interstans subsp. interstans,APC,https://id.biodiversity.org.au/node/apni/2906688,accepted,NA,https://id.biodiversity.org.au/node/apni/2906688,Eremophila interstans subsp. interstans,NA,Subspecies,accepted,Scrophulariaceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/node/apni/2906688
Eremophila latrobei,APC,https://id.biodiversity.org.au/taxon/apni/51294182,accepted,taxonomic synonym,https://id.biodiversity.org.au/taxon/apni/51294182,Eremophila latrobei,F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, Qld, NSW",https://id.biodiversity.org.au/taxon/apni/51294182
Eremophila longifolia,APC,https://id.biodiversity.org.au/node/apni/2902046,accepted,NA,https://id.biodiversity.org.au/node/apni/2902046,Eremophila longifolia,(R.Br.) F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2902046
Eremophila oppositifolia,APC,https://id.biodiversity.org.au/node/apni/7951462,accepted,NA,https://id.biodiversity.org.au/node/apni/7951462,Eremophila oppositifolia,R.Br.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/7951462
Eremophila oppositifolia subsp. angustifolia,APC,https://id.biodiversity.org.au/node/apni/7950781,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/7950781,Eremophila oppositifolia subsp. angustifolia,(S.Moore) Chinnock,Subspecies,accepted,Scrophulariaceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/node/apni/7950781
Eremophila paisleyi,APC,https://id.biodiversity.org.au/node/apni/2913704,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2913704,Eremophila paisleyi,F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA",https://id.biodiversity.org.au/node/apni/2913704
Eremophila pantonii,APC,https://id.biodiversity.org.au/node/apni/2903796,accepted,NA,https://id.biodiversity.org.au/node/apni/2903796,Eremophila pantonii,F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2903796
Eremophila scoparia,APC,https://id.biodiversity.org.au/node/apni/2898141,accepted,NA,https://id.biodiversity.org.au/node/apni/2898141,Eremophila scoparia,(R.Br.) F.Muell.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2898141
Eremophila serrulata,APC,https://id.biodiversity.org.au/node/apni/2909217,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/2909217,Eremophila serrulata,(A.Cunn. ex A.DC.) Druce,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, NSW",https://id.biodiversity.org.au/node/apni/2909217
Eremophila sturtii,APC,https://id.biodiversity.org.au/node/apni/2916236,accepted,NA,https://id.biodiversity.org.au/node/apni/2916236,Eremophila sturtii,R.Br.,Species,accepted,Scrophulariaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2916236
Erythrophleum chlorostachys,APC,https://id.biodiversity.org.au/taxon/apni/51435689,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51435689,Erythrophleum chlorostachys,(F.Muell.) Baill.,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/taxon/apni/51435689
Eucalyptus,APC,https://id.biodiversity.org.au/taxon/apni/51702982,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51702982,Eucalyptus,L'Hér.,Genus,accepted,Myrtaceae,Magnoliidae,"WA (native and naturalised), NT, SA (native and naturalised), Qld, NSW (native and naturalised), NI (naturalised), ACT (native and naturalised), Vic (native and naturalised), Tas",https://id.biodiversity.org.au/taxon/apni/51702982
Eucalyptus acmenoides,APC,https://id.biodiversity.org.au/node/apni/2919575,accepted,NA,https://id.biodiversity.org.au/node/apni/2919575,Eucalyptus acmenoides,Schauer,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2919575
Eucalyptus agglomerata,APC,https://id.biodiversity.org.au/node/apni/2916855,accepted,NA,https://id.biodiversity.org.au/node/apni/2916855,Eucalyptus agglomerata,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/node/apni/2916855
Eucalyptus alba,APC,https://id.biodiversity.org.au/node/apni/2911445,accepted,NA,https://id.biodiversity.org.au/node/apni/2911445,Eucalyptus alba,Reinw. ex Blume,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2911445
Eucalyptus albens,APC,https://id.biodiversity.org.au/node/apni/2910848,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/2910848,Eucalyptus albens,Benth.,Species,accepted,Myrtaceae,Magnoliidae,"SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/2910848
Eucalyptus amplifolia,APC,https://id.biodiversity.org.au/node/apni/2890577,accepted,NA,https://id.biodiversity.org.au/node/apni/2890577,Eucalyptus amplifolia,Naudin,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2890577
Eucalyptus amygdalina,APC,https://id.biodiversity.org.au/taxon/apni/51440457,accepted,pro parte misapplied,https://id.biodiversity.org.au/taxon/apni/51440457,Eucalyptus amygdalina,Labill.,Species,accepted,Myrtaceae,Magnoliidae,Tas,https://id.biodiversity.org.au/taxon/apni/51440457
Eucalyptus andrewsii,APC,https://id.biodiversity.org.au/node/apni/2907566,accepted,NA,https://id.biodiversity.org.au/node/apni/2907566,Eucalyptus andrewsii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2907566
Eucalyptus annulata,APC,https://id.biodiversity.org.au/node/apni/2912807,accepted,NA,https://id.biodiversity.org.au/node/apni/2912807,Eucalyptus annulata,Benth.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2912807
Eucalyptus argillacea,APC,https://id.biodiversity.org.au/node/apni/2908043,accepted,NA,https://id.biodiversity.org.au/node/apni/2908043,Eucalyptus argillacea,W.Fitzg.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2908043
Eucalyptus argophloia,APC,https://id.biodiversity.org.au/node/apni/2897400,accepted,NA,https://id.biodiversity.org.au/node/apni/2897400,Eucalyptus argophloia,Blakely,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2897400
Eucalyptus aromaphloia,APC,https://id.biodiversity.org.au/node/apni/2910690,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2910690,Eucalyptus aromaphloia,L.D.Pryor & J.H.Willis,Species,accepted,Myrtaceae,Magnoliidae,Vic,https://id.biodiversity.org.au/node/apni/2910690
Eucalyptus baileyana,APC,https://id.biodiversity.org.au/node/apni/2890649,accepted,NA,https://id.biodiversity.org.au/node/apni/2890649,Eucalyptus baileyana,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2890649
Eucalyptus bakeri,APC,https://id.biodiversity.org.au/node/apni/2898933,accepted,NA,https://id.biodiversity.org.au/node/apni/2898933,Eucalyptus bakeri,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2898933
Eucalyptus baxteri,APC,https://id.biodiversity.org.au/taxon/apni/51439748,accepted,taxonomic synonym | misapplied,https://id.biodiversity.org.au/taxon/apni/51439748,Eucalyptus baxteri,(Benth.) Maiden & Blakely ex J.M.Black,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51439748
Eucalyptus bigalerita,APC,https://id.biodiversity.org.au/node/apni/2906877,accepted,NA,https://id.biodiversity.org.au/node/apni/2906877,Eucalyptus bigalerita,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT",https://id.biodiversity.org.au/node/apni/2906877
Eucalyptus blakelyi,APC,https://id.biodiversity.org.au/node/apni/2914510,accepted,NA,https://id.biodiversity.org.au/node/apni/2914510,Eucalyptus blakelyi,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/2914510
Eucalyptus bosistoana,APC,https://id.biodiversity.org.au/node/apni/2899671,accepted,NA,https://id.biodiversity.org.au/node/apni/2899671,Eucalyptus bosistoana,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/node/apni/2899671
Eucalyptus botryoides,APC,https://id.biodiversity.org.au/node/apni/5234975,accepted,NA,https://id.biodiversity.org.au/node/apni/5234975,Eucalyptus botryoides,Sm.,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), NSW, NI (naturalised), Vic (native and naturalised)",https://id.biodiversity.org.au/node/apni/5234975
Eucalyptus brachyandra,APC,https://id.biodiversity.org.au/node/apni/2911774,accepted,NA,https://id.biodiversity.org.au/node/apni/2911774,Eucalyptus brachyandra,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT",https://id.biodiversity.org.au/node/apni/2911774
Eucalyptus brachycalyx,APC,https://id.biodiversity.org.au/node/apni/2915101,accepted,NA,https://id.biodiversity.org.au/node/apni/2915101,Eucalyptus brachycalyx,Blakely,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/node/apni/2915101
Eucalyptus brassiana,APC,https://id.biodiversity.org.au/node/apni/2890831,accepted,NA,https://id.biodiversity.org.au/node/apni/2890831,Eucalyptus brassiana,S.T.Blake,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2890831
Eucalyptus brevifolia,APC,https://id.biodiversity.org.au/node/apni/2892640,accepted,NA,https://id.biodiversity.org.au/node/apni/2892640,Eucalyptus brevifolia,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT",https://id.biodiversity.org.au/node/apni/2892640
Eucalyptus bridgesiana,APC,https://id.biodiversity.org.au/node/apni/2894374,accepted,NA,https://id.biodiversity.org.au/node/apni/2894374,Eucalyptus bridgesiana,R.T.Baker,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/2894374
Eucalyptus burgessiana,APC,https://id.biodiversity.org.au/taxon/apni/51439765,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51439765,Eucalyptus burgessiana,L.A.S.Johnson & Blaxell,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/taxon/apni/51439765
Eucalyptus calcicultrix,APC,https://id.biodiversity.org.au/instance/apni/51439874,taxonomic synonym,NA,https://id.biodiversity.org.au/taxon/apni/51439878,Eucalyptus porosa,F.Muell. ex Miq.,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51439878
Eucalyptus caleyi,APC,https://id.biodiversity.org.au/taxon/apni/51289840,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51289840,Eucalyptus caleyi,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/taxon/apni/51289840
Eucalyptus caliginosa,APC,https://id.biodiversity.org.au/node/apni/2897506,accepted,NA,https://id.biodiversity.org.au/node/apni/2897506,Eucalyptus caliginosa,Blakely & McKie,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2897506
Eucalyptus calycogona,APC,https://id.biodiversity.org.au/node/apni/2904255,accepted,NA,https://id.biodiversity.org.au/node/apni/2904255,Eucalyptus calycogona,Turcz.,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA, NSW, Vic",https://id.biodiversity.org.au/node/apni/2904255
Eucalyptus camaldulensis,APC,https://id.biodiversity.org.au/node/apni/2921040,accepted,NA,https://id.biodiversity.org.au/node/apni/2921040,Eucalyptus camaldulensis,Dehnh.,Species,accepted,Myrtaceae,Magnoliidae,"WA (native and naturalised), NT, SA, Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/2921040
Eucalyptus cambageana,APC,https://id.biodiversity.org.au/node/apni/2891657,accepted,NA,https://id.biodiversity.org.au/node/apni/2891657,Eucalyptus cambageana,Maiden,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2891657
Eucalyptus camfieldii,APC,https://id.biodiversity.org.au/node/apni/2886929,accepted,NA,https://id.biodiversity.org.au/node/apni/2886929,Eucalyptus camfieldii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/node/apni/2886929
Eucalyptus campaspe,APC,https://id.biodiversity.org.au/node/apni/2889508,accepted,NA,https://id.biodiversity.org.au/node/apni/2889508,Eucalyptus campaspe,S.Moore,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2889508
Eucalyptus capitellata,APC,https://id.biodiversity.org.au/node/apni/2909081,accepted,NA,https://id.biodiversity.org.au/node/apni/2909081,Eucalyptus capitellata,Sm.,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/node/apni/2909081
Eucalyptus cephalocarpa,APC,https://id.biodiversity.org.au/node/apni/2893054,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2893054,Eucalyptus cephalocarpa,Blakely,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/node/apni/2893054
Eucalyptus cinerea,APC,https://id.biodiversity.org.au/taxon/apni/51702981,accepted,misapplied,https://id.biodiversity.org.au/taxon/apni/51702981,Eucalyptus cinerea,F.Muell. ex Benth.,Species,accepted,Myrtaceae,Magnoliidae,"NSW, ACT",https://id.biodiversity.org.au/taxon/apni/51702981
Eucalyptus citriodora,APC,https://id.biodiversity.org.au/instance/apni/852553,nomenclatural synonym,NA,https://id.biodiversity.org.au/node/apni/2912509,Corymbia citriodora,(Hook.) K.D.Hill & L.A.S.Johnson,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), SA (doubtfully naturalised), Qld, NSW (native and naturalised), Vic (naturalised)",https://id.biodiversity.org.au/node/apni/2912509
Eucalyptus cladocalyx,APC,https://id.biodiversity.org.au/node/apni/7587088,accepted,NA,https://id.biodiversity.org.au/node/apni/7587088,Eucalyptus cladocalyx,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), SA, Vic (naturalised)",https://id.biodiversity.org.au/node/apni/7587088
Eucalyptus cloeziana,APC,https://id.biodiversity.org.au/node/apni/2893521,accepted,NA,https://id.biodiversity.org.au/node/apni/2893521,Eucalyptus cloeziana,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2893521
Eucalyptus cneorifolia,APC,https://id.biodiversity.org.au/taxon/apni/51289859,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51289859,Eucalyptus cneorifolia,DC.,Species,accepted,Myrtaceae,Magnoliidae,SA,https://id.biodiversity.org.au/taxon/apni/51289859
Eucalyptus coccifera,APC,https://id.biodiversity.org.au/taxon/apni/51440486,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51440486,Eucalyptus coccifera,Hook.f.,Species,accepted,Myrtaceae,Magnoliidae,Tas,https://id.biodiversity.org.au/taxon/apni/51440486
Eucalyptus conglomerata,APC,https://id.biodiversity.org.au/node/apni/2895822,accepted,NA,https://id.biodiversity.org.au/node/apni/2895822,Eucalyptus conglomerata,Maiden & Blakely,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2895822
Eucalyptus cornuta,APC,https://id.biodiversity.org.au/node/apni/2886613,accepted,NA,https://id.biodiversity.org.au/node/apni/2886613,Eucalyptus cornuta,Labill.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2886613
Eucalyptus cosmophylla,APC,https://id.biodiversity.org.au/node/apni/2910360,accepted,NA,https://id.biodiversity.org.au/node/apni/2910360,Eucalyptus cosmophylla,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,SA,https://id.biodiversity.org.au/node/apni/2910360
Eucalyptus crebra,APC,https://id.biodiversity.org.au/node/apni/2892197,accepted,NA,https://id.biodiversity.org.au/node/apni/2892197,Eucalyptus crebra,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2892197
Eucalyptus cunninghamii,APC,https://id.biodiversity.org.au/node/apni/2904626,accepted,NA,https://id.biodiversity.org.au/node/apni/2904626,Eucalyptus cunninghamii,Sweet,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/node/apni/2904626
Eucalyptus curtisii,APC,https://id.biodiversity.org.au/node/apni/2910275,accepted,NA,https://id.biodiversity.org.au/node/apni/2910275,Eucalyptus curtisii,Blakely & C.T.White,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2910275
Eucalyptus cylindriflora,APC,https://id.biodiversity.org.au/node/apni/2915926,accepted,NA,https://id.biodiversity.org.au/node/apni/2915926,Eucalyptus cylindriflora,Maiden & Blakely,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2915926
Eucalyptus cypellocarpa,APC,https://id.biodiversity.org.au/node/apni/2912958,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/2912958,Eucalyptus cypellocarpa,L.A.S.Johnson,Species,accepted,Myrtaceae,Magnoliidae,"NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/2912958
Eucalyptus dalrympleana,APC,https://id.biodiversity.org.au/node/apni/2912408,accepted,NA,https://id.biodiversity.org.au/node/apni/2912408,Eucalyptus dalrympleana,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/node/apni/2912408
Eucalyptus dealbata,APC,https://id.biodiversity.org.au/node/apni/2909766,accepted,NA,https://id.biodiversity.org.au/node/apni/2909766,Eucalyptus dealbata,A.Cunn. ex Schauer,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2909766
Eucalyptus deanei,APC,https://id.biodiversity.org.au/node/apni/2904038,accepted,NA,https://id.biodiversity.org.au/node/apni/2904038,Eucalyptus deanei,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2904038
Eucalyptus decipiens,APC,https://id.biodiversity.org.au/taxon/apni/51290390,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51290390,Eucalyptus decipiens,Endl.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/taxon/apni/51290390
Eucalyptus delegatensis,APC,https://id.biodiversity.org.au/node/apni/2915692,accepted,NA,https://id.biodiversity.org.au/node/apni/2915692,Eucalyptus delegatensis,R.T.Baker,Species,accepted,Myrtaceae,Magnoliidae,"NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/node/apni/2915692
Eucalyptus dichromophloia,APC,https://id.biodiversity.org.au/instance/apni/852583,nomenclatural synonym,NA,https://id.biodiversity.org.au/node/apni/2902117,Corymbia dichromophloia,(F.Muell.) K.D.Hill & L.A.S.Johnson,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2902117
Eucalyptus diversicolor,APC,https://id.biodiversity.org.au/node/apni/2918255,accepted,NA,https://id.biodiversity.org.au/node/apni/2918255,Eucalyptus diversicolor,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2918255
Eucalyptus diversifolia,APC,https://id.biodiversity.org.au/node/apni/7612457,accepted,taxonomic synonym | pro parte misapplied,https://id.biodiversity.org.au/node/apni/7612457,Eucalyptus diversifolia,Bonpl.,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA, Vic",https://id.biodiversity.org.au/node/apni/7612457
Eucalyptus dives,APC,https://id.biodiversity.org.au/taxon/apni/51289897,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51289897,Eucalyptus dives,Schauer,Species,accepted,Myrtaceae,Magnoliidae,"NSW, ACT, Vic",https://id.biodiversity.org.au/taxon/apni/51289897
Eucalyptus dongarraensis,APC,https://id.biodiversity.org.au/instance/apni/823349,basionym,NA,https://id.biodiversity.org.au/node/apni/2901239,Eucalyptus obtusiflora subsp. dongarraensis,(Maiden & Blakely) L.A.S.Johnson & K.D.Hill,Subspecies,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2901239
Eucalyptus drepanophylla,APC,https://id.biodiversity.org.au/instance/apni/853115,taxonomic synonym,NA,https://id.biodiversity.org.au/node/apni/2892197,Eucalyptus crebra,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2892197
Eucalyptus dumosa,APC,https://id.biodiversity.org.au/node/apni/2894653,accepted,misapplied | pro parte misapplied,https://id.biodiversity.org.au/node/apni/2894653,Eucalyptus dumosa,A.Cunn. ex J.Oxley,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, Vic",https://id.biodiversity.org.au/node/apni/2894653
Eucalyptus dundasii,APC,https://id.biodiversity.org.au/node/apni/2914527,accepted,NA,https://id.biodiversity.org.au/node/apni/2914527,Eucalyptus dundasii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2914527
Eucalyptus dunnii,APC,https://id.biodiversity.org.au/node/apni/2914283,accepted,NA,https://id.biodiversity.org.au/node/apni/2914283,Eucalyptus dunnii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2914283
Eucalyptus dwyeri,APC,https://id.biodiversity.org.au/node/apni/2903950,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/2903950,Eucalyptus dwyeri,Maiden & Blakely,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2903950
Eucalyptus ebbanoensis,APC,https://id.biodiversity.org.au/node/apni/2917676,accepted,NA,https://id.biodiversity.org.au/node/apni/2917676,Eucalyptus ebbanoensis,Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2917676
Eucalyptus elata,APC,https://id.biodiversity.org.au/node/apni/7616220,accepted,NA,https://id.biodiversity.org.au/node/apni/7616220,Eucalyptus elata,Dehnh.,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/node/apni/7616220
Eucalyptus erythronema,APC,https://id.biodiversity.org.au/node/apni/9034773,accepted,NA,https://id.biodiversity.org.au/node/apni/9034773,Eucalyptus erythronema,Turcz.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/9034773
Eucalyptus eudesmioides,APC,https://id.biodiversity.org.au/node/apni/2920895,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2920895,Eucalyptus eudesmioides,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2920895
Eucalyptus eugenioides,APC,https://id.biodiversity.org.au/taxon/apni/51440525,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51440525,Eucalyptus eugenioides,Sieber ex Spreng.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51440525
Eucalyptus exserta,APC,https://id.biodiversity.org.au/node/apni/7620197,accepted,NA,https://id.biodiversity.org.au/node/apni/7620197,Eucalyptus exserta,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/7620197
Eucalyptus fasciculosa,APC,https://id.biodiversity.org.au/node/apni/2896820,accepted,NA,https://id.biodiversity.org.au/node/apni/2896820,Eucalyptus fasciculosa,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"SA, Vic",https://id.biodiversity.org.au/node/apni/2896820
Eucalyptus fibrosa,APC,https://id.biodiversity.org.au/node/apni/7622844,accepted,NA,https://id.biodiversity.org.au/node/apni/7622844,Eucalyptus fibrosa,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, NI (doubtfully naturalised)",https://id.biodiversity.org.au/node/apni/7622844
Eucalyptus fibrosa subsp. fibrosa,APC,https://id.biodiversity.org.au/node/apni/2916379,accepted,NA,https://id.biodiversity.org.au/node/apni/2916379,Eucalyptus fibrosa subsp. fibrosa,NA,Subspecies,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2916379
Eucalyptus foecunda,APC,https://id.biodiversity.org.au/taxon/apni/51633006,accepted,misapplied | pro parte misapplied,https://id.biodiversity.org.au/taxon/apni/51633006,Eucalyptus foecunda,Schauer,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/taxon/apni/51633006
Eucalyptus forrestiana,APC,https://id.biodiversity.org.au/node/apni/2915740,accepted,NA,https://id.biodiversity.org.au/node/apni/2915740,Eucalyptus forrestiana,Diels,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2915740
Eucalyptus gamophylla,APC,https://id.biodiversity.org.au/node/apni/2905684,accepted,NA,https://id.biodiversity.org.au/node/apni/2905684,Eucalyptus gamophylla,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, SA, Qld",https://id.biodiversity.org.au/node/apni/2905684
Eucalyptus globoidea,APC,https://id.biodiversity.org.au/node/apni/5270850,accepted,NA,https://id.biodiversity.org.au/node/apni/5270850,Eucalyptus globoidea,Blakely,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/node/apni/5270850
Eucalyptus globulus,APC,https://id.biodiversity.org.au/taxon/apni/51440555,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51440555,Eucalyptus globulus,Labill.,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), SA, NSW, ACT (naturalised), Vic, Tas",https://id.biodiversity.org.au/taxon/apni/51440555
Eucalyptus globulus subsp. bicostata,APC,https://id.biodiversity.org.au/node/apni/2919077,accepted,NA,https://id.biodiversity.org.au/node/apni/2919077,Eucalyptus globulus subsp. bicostata,"(Maiden, Blakely & Simmonds) J.B.Kirkp.",Subspecies,accepted,Myrtaceae,Magnoliidae,"SA, NSW, ACT (naturalised), Vic",https://id.biodiversity.org.au/node/apni/2919077
